winner;from;to
00000080;1317172;1317207
00000080;1317629;1317665
00000080;1318086;1318123
00000080;1318543;1318581
00000080;1319001;1319039
00000080;1319459;1319497
00000080;1319917;1319955
00000080;1320375;1320413
00000080;1320833;1320871
00000080;1321291;1321329
00000080;1321749;1321787
00000080;1322207;1322245
00000080;1322665;1322703
00000080;1323123;1323161
00000080;1323581;1323619
00000080;1324039;1324077
00000080;1324497;1324535
00000080;1324955;1324993
00000080;1325413;1325451
00000080;1325871;1325909
00000080;1326329;1326367
00000080;1326787;1326825
00000080;1327245;1327283
00000080;1327703;1327741
00000080;1328161;1328199
00000080;1328619;1328657
00000080;1329077;1329115
00000080;1329535;1329573
00000080;1329993;1330031
00000080;1330451;1330489
00000080;1330909;1330947
00000080;1331367;1331405
00000080;1331825;1331863
00000080;1332283;1332321
00000080;1332741;1332779
00000080;1333199;1333237
00000080;1333657;1333695
00000080;1334115;1334153
00000080;1334573;1334611
00000080;1335031;1335069
00000080;1335489;1335527
00000080;1335947;1335985
00000080;1336405;1336443
00000080;1336864;1336901
00000080;1337323;1337359
00000080;1337782;1337817
00000080;1338241;1338275
00000080;1338700;1338733
00000080;1339159;1339191
00000080;1339618;1339649
00000080;1340077;1340107
00000080;1340536;1340565
00000080;1340994;1341023
00000080;1341463;1341481
00000080;1341921;1341939
00000080;1342379;1342397
00000080;1342837;1342855
00000080;1343295;1343313
00000080;1343753;1343771
00000080;1344211;1344229
00000080;1344669;1344687
00000080;1345127;1345145
00000080;1345585;1345603
00000080;1346043;1346061
00000080;1346501;1346519
00000080;1346959;1346977
00000080;1347417;1347435
00000080;1347875;1347893
00000080;1348333;1348351
00000080;1348791;1348809
00000080;1349249;1349267
00000080;1349707;1349725
00000080;1350165;1350183
00000080;1350623;1350641
00000080;1351081;1351099
00000080;1351539;1351557
00000080;1351997;1352015
00000080;1352455;1352473
00000080;1352913;1352931
00000080;1353371;1353389
00000080;1353829;1353847
00000080;1354287;1354305
00000080;1354745;1354763
00000080;1355203;1355221
00000080;1355661;1355679
00000080;1356119;1356137
00000080;1356577;1356595
00000080;1357035;1357053
00000080;1357493;1357511
00000080;1357951;1357969
00000080;1358409;1358427
00000080;1358867;1358885
00000080;1359325;1359343
00000080;1359783;1359801
00000080;1360241;1360259
00000080;1360699;1360717
00000080;1361157;1361175
00000080;1361615;1361633
00000080;1362073;1362091
00000080;1362531;1362549
00000080;1362989;1363007
00000080;1363447;1363465
00000080;1363905;1363923
00000080;1364363;1364381
00000080;1364821;1364839
00000080;1365279;1365297
00000080;1365736;1365755
00000080;1366193;1366213
00000080;1366650;1366671
00000080;1367107;1367129
00000080;1367564;1367587
00000080;1368021;1368045
00000080;1368478;1368503
00000080;1368935;1368961
00000080;1369392;1369419
00000080;1369849;1369877
00000080;1370306;1370335
00000080;1370763;1370793
00000080;1371220;1371251
00000080;1371677;1371709
00000080;1372134;1372167
00000080;1372591;1372625
00000080;1373048;1373083
00000080;1373505;1373541
00000080;1373962;1373999
00000080;1374419;1374457
00000080;1374877;1374915
00000080;1375335;1375373
00000080;1375793;1375831
00000080;1376251;1376289
00000080;1376709;1376747
00000080;1377167;1377205
00000080;1377625;1377663
00000080;1378083;1378121
00000080;1378541;1378579
00000080;1378999;1379037
00000080;1379457;1379495
00000080;1379915;1379953
00000080;1380373;1380411
00000080;1380831;1380869
00000080;1381289;1381327
00000080;1381747;1381785
00000080;1382205;1382243
00000080;1382663;1382701
00000080;1383121;1383159
00000080;1383579;1383617
00000080;1384037;1384075
00000080;1384495;1384533
00000080;1384953;1384991
00000080;1385411;1385449
00000080;1385869;1385907
00000080;1386327;1386365
00000080;1386785;1386823
00000080;1387243;1387281
00000080;1387701;1387739
00000080;1388159;1388197
00000080;1388617;1388655
00000080;1389075;1389113
00000080;1389533;1389571
00000080;1389991;1390029
00000080;1390449;1390487
00000080;1390907;1390945
00000080;1391365;1391403
00000080;1391823;1391861
00000080;1392282;1392319
00000080;1392741;1392777
00000080;1393200;1393235
00000080;1393659;1393693
00000080;1394118;1394151
00000080;1394577;1394609
00000080;1395036;1395067
00000080;1395495;1395525
00000080;1395954;1395983
00000080;1396413;1396441
00000080;1396871;1396899
00000080;1397339;1397357
00000080;1397797;1397815
00000080;1398255;1398273
00000080;1398713;1398731
00000080;1399171;1399189
00000080;1399629;1399647
00000080;1400087;1400105
00000080;1400545;1400563
00000080;1401003;1401021
00000080;1401461;1401479
00000080;1401919;1401937
00000080;1402377;1402395
00000080;1402835;1402853
00000080;1403293;1403311
00000080;1403751;1403769
00000080;1404209;1404227
00000080;1404667;1404685
00000080;1405125;1405143
00000080;1405583;1405601
00000080;1406041;1406059
00000080;1406499;1406517
00000080;1406957;1406975
00000080;1407415;1407433
00000080;1407873;1407891
00000080;1408331;1408349
00000080;1408789;1408807
00000080;1409247;1409265
00000080;1409705;1409723
00000080;1410163;1410181
00000080;1410621;1410639
00000080;1411079;1411097
00000080;1411537;1411555
00000080;1411995;1412013
00000080;1412453;1412471
00000080;1412911;1412929
00000080;1413369;1413387
00000080;1413827;1413845
00000080;1414285;1414303
00000080;1414743;1414761
00000080;1415201;1415219
00000080;1415659;1415677
00000080;1416117;1416135
00000080;1416575;1416593
00000080;1417033;1417051
00000080;1417491;1417509
00000080;1417949;1417967
00000080;1418407;1418425
00000080;1418865;1418883
00000080;1419323;1419341
00000080;1419781;1419799
00000080;1420239;1420257
00000080;1420697;1420715
00000080;1421155;1421173
00000080;1421612;1421631
00000080;1422069;1422089
00000080;1422526;1422547
00000080;1422983;1423005
00000080;1423440;1423463
00000080;1423897;1423921
00000080;1424354;1424379
00000080;1424811;1424837
00000080;1425268;1425295
00000080;1425725;1425753
00000080;1426182;1426211
00000080;1426639;1426669
00000080;1427096;1427127
00000080;1427553;1427585
00000080;1428010;1428043
00000080;1428467;1428501
00000080;1428924;1428959
00000080;1429381;1429417
00000080;1429838;1429875
00000080;1430295;1430333
00000080;1430753;1430791
00000080;1431211;1431249
00000080;1431669;1431707
00000080;1432127;1432165
00000080;1432585;1432623
00000080;1433043;1433081
00000080;1433501;1433539
00000080;1433959;1433997
00000080;1434417;1434455
00000080;1434875;1434913
00000080;1435333;1435371
00000080;1435791;1435829
00000080;1436249;1436287
00000080;1436707;1436745
00000080;1437165;1437203
00000080;1437623;1437661
00000080;1438081;1438119
00000080;1438539;1438577
00000080;1438997;1439035
00000080;1439455;1439493
00000080;1439913;1439951
00000080;1440371;1440409
00000080;1440829;1440867
00000080;1441287;1441325
00000080;1441745;1441783
00000080;1442203;1442241
00000080;1442661;1442699
00000080;1443119;1443157
00000080;1443577;1443615
00000080;1444035;1444073
00000080;1444493;1444531
00000080;1444951;1444989
00000080;1445409;1445447
00000080;1445867;1445905
00000080;1446325;1446363
00000080;1446783;1446821
00000080;1447241;1447279
00000080;1447700;1447737
00000080;1448159;1448195
00000080;1448618;1448653
00000080;1449077;1449111
00000080;1449536;1449569
00000080;1449995;1450027
00000080;1450454;1450485
00000080;1450913;1450943
00000080;1451372;1451401
00000080;1451831;1451859
00000080;1452290;1452317
00000080;1452748;1452775
00000080;1453215;1453233
00000080;1453673;1453691
00000080;1454131;1454149
00000080;1454589;1454607
00000080;1455047;1455065
00000080;1455505;1455523
00000080;1455963;1455981
00000080;1456421;1456439
00000080;1456879;1456897
00000080;1457337;1457355
00000080;1457795;1457813
00000080;1458253;1458271
00000080;1458711;1458729
00000080;1459169;1459187
00000080;1459627;1459645
00000080;1460085;1460103
00000080;1460543;1460561
00000080;1461001;1461019
00000080;1461459;1461477
00000080;1461917;1461935
00000080;1462375;1462393
00000080;1462833;1462851
00000080;1463291;1463309
00000080;1463749;1463767
00000080;1464207;1464225
00000080;1464665;1464683
00000080;1465123;1465141
00000080;1465581;1465599
00000080;1466039;1466057
00000080;1466497;1466515
00000080;1466955;1466973
00000080;1467413;1467431
00000080;1467871;1467889
00000080;1468329;1468347
00000080;1468787;1468805
00000080;1469245;1469263
00000080;1469703;1469721
00000080;1470161;1470179
00000080;1470619;1470637
00000080;1471077;1471095
00000080;1471535;1471553
00000080;1471993;1472011
00000080;1472451;1472469
00000080;1472909;1472927
00000080;1473367;1473385
00000080;1473825;1473843
00000080;1474283;1474301
00000080;1474741;1474759
00000080;1475199;1475217
00000080;1475657;1475675
00000080;1476115;1476133
00000080;1476573;1476591
00000080;1477031;1477049
00000080;1477488;1477507
00000080;1477945;1477965
00000080;1478402;1478423
00000080;1478859;1478881
00000080;1479316;1479339
00000080;1479773;1479797
00000080;1480230;1480255
00000080;1480687;1480713
00000080;1481144;1481171
00000080;1481601;1481629
00000080;1482058;1482087
00000080;1482515;1482545
00000080;1482972;1483003
00000080;1483429;1483461
00000080;1483886;1483919
00000080;1484343;1484377
00000080;1484800;1484835
00000080;1485257;1485293
00000080;1485714;1485751
00000080;1486171;1486209
00000080;1486629;1486667
00000080;1487087;1487125
00000080;1487545;1487583
00000080;1488003;1488041
00000080;1488461;1488499
00000080;1488919;1488957
00000080;1489377;1489415
00000080;1489835;1489873
00000080;1490293;1490331
00000080;1490751;1490789
00000080;1491209;1491247
00000080;1491667;1491705
00000080;1492125;1492163
00000080;1492583;1492621
00000080;1493041;1493079
00000080;1493499;1493537
00000080;1493957;1493995
00000080;1494415;1494453
00000080;1494873;1494911
00000080;1495331;1495369
00000080;1495789;1495827
00000080;1496247;1496285
00000080;1496705;1496743
00000080;1497163;1497201
00000080;1497621;1497659
00000080;1498079;1498117
00000080;1498537;1498575
00000080;1498995;1499033
00000080;1499453;1499491
00000080;1499911;1499949
00000080;1500369;1500407
00000080;1500827;1500865
00000080;1501285;1501323
00000080;1501743;1501781
00000080;1502201;1502239
00000080;1502659;1502697
00000080;1503118;1503155
00000080;1503577;1503613
00000080;1504036;1504071
00000080;1504495;1504529
00000080;1504954;1504987
00000080;1505413;1505445
00000080;1505872;1505903
00000080;1506331;1506361
00000080;1506790;1506819
00000080;1507249;1507277
00000080;1507708;1507735
00000080;1508167;1508193
00000080;1508625;1508651
00000080;1509091;1509109
00000080;1509549;1509567
00000080;1510007;1510025
00000080;1510465;1510483
00000080;1510923;1510941
00000080;1511381;1511399
00000080;1511839;1511857
00000080;1512297;1512315
00000080;1512755;1512773
00000080;1513213;1513231
00000080;1513671;1513689
00000080;1514129;1514147
00000080;1514587;1514605
00000080;1515045;1515063
00000080;1515503;1515521
00000080;1515961;1515979
00000080;1516419;1516437
00000080;1516877;1516895
00000080;1517335;1517353
00000080;1517793;1517811
00000080;1518251;1518269
00000080;1518709;1518727
00000080;1519167;1519185
00000080;1519625;1519643
00000080;1520083;1520101
00000080;1520541;1520559
00000080;1520999;1521017
00000080;1521457;1521475
00000080;1521915;1521933
00000080;1522373;1522391
00000080;1522831;1522849
00000080;1523289;1523307
00000080;1523747;1523765
00000080;1524205;1524223
00000080;1524663;1524681
00000080;1525121;1525139
00000080;1525579;1525597
00000080;1526037;1526055
00000080;1526495;1526513
00000080;1526953;1526971
00000080;1527411;1527429
00000080;1527869;1527887
00000080;1528327;1528345
00000080;1528785;1528803
00000080;1529243;1529261
00000080;1529701;1529719
00000080;1530159;1530177
00000080;1530617;1530635
00000080;1531075;1531093
00000080;1531533;1531551
00000080;1531991;1532009
00000080;1532449;1532467
00000080;1532907;1532925
00000080;1533364;1533383
00000080;1533821;1533841
00000080;1534278;1534299
00000080;1534735;1534757
00000080;1535192;1535215
00000080;1535649;1535673
00000080;1536106;1536131
00000080;1536563;1536589
00000080;1537020;1537047
00000080;1537477;1537505
00000080;1537934;1537963
00000080;1538391;1538421
00000080;1538848;1538879
00000080;1539305;1539337
00000080;1539762;1539795
00000080;1540219;1540253
00000080;1540676;1540711
00000080;1541133;1541169
00000080;1541590;1541627
00000080;1542047;1542085
00000080;1542505;1542543
00000080;1542963;1543001
00000080;1543421;1543459
00000080;1543879;1543917
00000080;1544337;1544375
00000080;1544795;1544833
00000080;1545253;1545291
00000080;1545711;1545749
00000080;1546169;1546207
00000080;1546627;1546665
00000080;1547085;1547123
00000080;1547543;1547581
00000080;1548001;1548039
00000080;1548459;1548497
00000080;1548917;1548955
00000080;1549375;1549413
00000080;1549833;1549871
00000080;1550291;1550329
00000080;1550749;1550787
00000080;1551207;1551245
00000080;1551665;1551703
00000080;1552123;1552161
00000080;1552581;1552619
00000080;1553039;1553077
00000080;1553497;1553535
00000080;1553955;1553993
00000080;1554413;1554451
00000080;1554871;1554909
00000080;1555329;1555367
00000080;1555787;1555825
00000080;1556245;1556283
00000080;1556703;1556741
00000080;1557161;1557199
00000080;1557619;1557657
00000080;1558077;1558115
00000080;1558536;1558573
00000080;1558995;1559031
00000080;1559454;1559489
00000080;1559913;1559947
00000080;1560372;1560405
00000080;1560831;1560863
00000080;1561290;1561321
00000080;1561749;1561779
00000080;1562208;1562237
00000080;1562667;1562695
00000080;1563126;1563153
00000080;1563585;1563611
00000080;1564044;1564069
00000080;1564502;1564527
00000080;1564967;1564985
00000080;1565425;1565443
00000080;1565883;1565901
00000080;1566341;1566359
00000080;1566799;1566817
00000080;1567257;1567275
00000080;1567715;1567733
00000080;1568173;1568191
00000080;1568631;1568649
00000080;1569089;1569107
00000080;1569547;1569565
00000080;1570005;1570023
00000080;1570463;1570481
00000080;1570921;1570939
00000080;1571379;1571397
00000080;1571837;1571855
00000080;1572295;1572313
00000080;1572753;1572771
00000080;1573211;1573229
00000080;1573669;1573687
00000080;1574127;1574145
00000080;1574585;1574603
00000080;1575043;1575061
00000080;1575501;1575519
00000080;1575959;1575977
00000080;1576417;1576435
00000080;1576875;1576893
00000080;1577333;1577351
00000080;1577791;1577809
00000080;1578249;1578267
00000080;1578707;1578725
00000080;1579165;1579183
00000080;1579623;1579641
00000080;1580081;1580099
00000080;1580539;1580557
00000080;1580997;1581015
00000080;1581455;1581473
00000080;1581913;1581931
00000080;1582371;1582389
00000080;1582829;1582847
00000080;1583287;1583305
00000080;1583745;1583763
00000080;1584203;1584221
00000080;1584661;1584679
00000080;1585119;1585137
00000080;1585577;1585595
00000080;1586035;1586053
00000080;1586493;1586511
00000080;1586951;1586969
00000080;1587409;1587427
00000080;1587867;1587885
00000080;1588325;1588343
00000080;1588783;1588801
00000080;1589240;1589259
00000080;1589697;1589717
00000080;1590154;1590175
00000080;1590611;1590633
00000080;1591068;1591091
00000080;1591525;1591549
00000080;1591982;1592007
00000080;1592439;1592465
00000080;1592896;1592923
00000080;1593353;1593381
00000080;1593810;1593839
00000080;1594267;1594297
00000080;1594724;1594755
00000080;1595181;1595213
00000080;1595638;1595671
00000080;1596095;1596129
00000080;1596552;1596587
00000080;1597009;1597045
00000080;1597466;1597503
00000080;1597923;1597961
00000080;1598381;1598419
00000080;1598839;1598877
00000080;1599297;1599335
00000080;1599755;1599793
00000080;1600213;1600251
00000080;1600671;1600709
00000080;1601129;1601167
00000080;1601587;1601625
00000080;1602045;1602083
00000080;1602503;1602541
00000080;1602961;1602999
00000080;1603419;1603457
00000080;1603877;1603915
00000080;1604335;1604373
00000080;1604793;1604831
00000080;1605251;1605289
00000080;1605709;1605747
00000080;1606167;1606205
00000080;1606625;1606663
00000080;1607083;1607121
00000080;1607541;1607579
00000080;1607999;1608037
00000080;1608457;1608495
00000080;1608915;1608953
00000080;1609373;1609411
00000080;1609831;1609869
00000080;1610289;1610327
00000080;1610747;1610785
00000080;1611205;1611243
00000080;1611663;1611701
00000080;1612121;1612159
00000080;1612579;1612617
00000080;1613037;1613075
00000080;1613495;1613533
00000080;1613954;1613991
00000080;1614413;1614449
00000080;1614872;1614907
00000080;1615331;1615365
00000080;1615790;1615823
00000080;1616249;1616281
00000080;1616708;1616739
00000080;1617167;1617197
00000080;1617626;1617655
00000080;1618085;1618113
00000080;1618544;1618571
00000080;1619003;1619029
00000080;1619462;1619487
00000080;1619921;1619945
00000080;1620379;1620403
00000080;1620843;1620861
00000080;1621301;1621319
00000080;1621759;1621777
00000080;1622217;1622235
00000080;1622675;1622693
00000080;1623133;1623151
00000080;1623591;1623609
00000080;1624049;1624067
00000080;1624507;1624525
00000080;1624965;1624983
00000080;1625423;1625441
00000080;1625881;1625899
00000080;1626339;1626357
00000080;1626797;1626815
00000080;1627255;1627273
00000080;1627713;1627731
00000080;1628171;1628189
00000080;1628629;1628647
00000080;1629087;1629105
00000080;1629545;1629563
00000080;1630003;1630021
00000080;1630461;1630479
00000080;1630919;1630937
00000080;1631377;1631395
00000080;1631835;1631853
00000080;1632293;1632311
00000080;1632751;1632769
00000080;1633209;1633227
00000080;1633667;1633685
00000080;1634125;1634143
00000080;1634583;1634601
00000080;1635041;1635059
00000080;1635499;1635517
00000080;1635957;1635975
00000080;1636415;1636433
00000080;1636873;1636891
00000080;1637331;1637349
00000080;1637789;1637807
00000080;1638247;1638265
00000080;1638705;1638723
00000080;1639163;1639181
00000080;1639621;1639639
00000080;1640079;1640097
00000080;1640537;1640555
00000080;1640995;1641013
00000080;1641453;1641471
00000080;1641911;1641929
00000080;1642369;1642387
00000080;1642827;1642845
00000080;1643285;1643303
00000080;1643743;1643761
00000080;1644201;1644219
00000080;1644659;1644677
00000080;1645116;1645135
00000080;1645573;1645593
00000080;1646030;1646051
00000080;1646487;1646509
00000080;1646944;1646967
00000080;1647401;1647425
00000080;1647858;1647883
00000080;1648315;1648341
00000080;1648772;1648799
00000080;1649229;1649257
00000080;1649686;1649715
00000080;1650143;1650173
00000080;1650600;1650631
00000080;1651057;1651089
00000080;1651514;1651547
00000080;1651971;1652005
00000080;1652428;1652463
00000080;1652885;1652921
00000080;1653342;1653379
00000080;1653799;1653837
00000080;1654257;1654295
00000080;1654715;1654753
00000080;1655173;1655211
00000080;1655631;1655669
00000080;1656089;1656127
00000080;1656547;1656585
00000080;1657005;1657043
00000080;1657463;1657501
00000080;1657921;1657959
00000080;1658379;1658417
00000080;1658837;1658875
00000080;1659295;1659333
00000080;1659753;1659791
00000080;1660211;1660249
00000080;1660669;1660707
00000080;1661127;1661165
00000080;1661585;1661623
00000080;1662043;1662081
00000080;1662501;1662539
00000080;1662959;1662997
00000080;1663417;1663455
00000080;1663875;1663913
00000080;1664333;1664371
00000080;1664791;1664829
00000080;1665249;1665287
00000080;1665707;1665745
00000080;1666165;1666203
00000080;1666623;1666661
00000080;1667081;1667119
00000080;1667539;1667577
00000080;1667997;1668035
00000080;1668455;1668493
00000080;1668913;1668951
00000080;1669372;1669409
00000080;1669831;1669867
00000080;1670290;1670325
00000080;1670749;1670783
00000080;1671208;1671241
00000080;1671667;1671699
00000080;1672126;1672157
00000080;1672585;1672615
00000080;1673044;1673073
00000080;1673503;1673531
00000080;1673962;1673989
00000080;1674421;1674447
00000080;1674880;1674905
00000080;1675339;1675363
00000080;1675798;1675821
00000080;1676256;1676279
00000080;1676719;1676737
00000080;1677177;1677195
00000080;1677635;1677653
00000080;1678093;1678111
00000080;1678551;1678569
00000080;1679009;1679027
00000080;1679467;1679485
00000080;1679925;1679943
00000080;1680383;1680401
00000080;1680841;1680859
00000080;1681299;1681317
00000080;1681757;1681775
00000080;1682215;1682233
00000080;1682673;1682691
00000080;1683131;1683149
00000080;1683589;1683607
00000080;1684047;1684065
00000080;1684505;1684523
00000080;1684963;1684981
00000080;1685421;1685439
00000080;1685879;1685897
00000080;1686337;1686355
00000080;1686795;1686813
00000080;1687253;1687271
00000080;1687711;1687729
00000080;1688169;1688187
00000080;1688627;1688645
00000080;1689085;1689103
00000080;1689543;1689561
00000080;1690001;1690019
00000080;1690459;1690477
00000080;1690917;1690935
00000080;1691375;1691393
00000080;1691833;1691851
00000080;1692291;1692309
00000080;1692749;1692767
00000080;1693207;1693225
00000080;1693665;1693683
00000080;1694123;1694141
00000080;1694581;1694599
00000080;1695039;1695057
00000080;1695497;1695515
00000080;1695955;1695973
00000080;1696413;1696431
00000080;1696871;1696889
00000080;1697329;1697347
00000080;1697787;1697805
00000080;1698245;1698263
00000080;1698703;1698721
00000080;1699161;1699179
00000080;1699619;1699637
00000080;1700077;1700095
00000080;1700535;1700553
00000080;1700992;1701011
00000080;1701449;1701469
00000080;1701906;1701927
00000080;1702363;1702385
00000080;1702820;1702843
00000080;1703277;1703301
00000080;1703734;1703759
00000080;1704191;1704217
00000080;1704648;1704675
00000080;1705105;1705133
00000080;1705562;1705591
00000080;1706019;1706049
00000080;1706476;1706507
00000080;1706933;1706965
00000080;1707390;1707423
00000080;1707847;1707881
00000080;1708304;1708339
00000080;1708761;1708797
00000080;1709218;1709255
00000080;1709675;1709713
00000080;1710133;1710171
00000080;1710591;1710629
00000080;1711049;1711087
00000080;1711507;1711545
00000080;1711965;1712003
00000080;1712423;1712461
00000080;1712881;1712919
00000080;1713339;1713377
00000080;1713797;1713835
00000080;1714255;1714293
00000080;1714713;1714751
00000080;1715171;1715209
00000080;1715629;1715667
00000080;1716087;1716125
00000080;1716545;1716583
00000080;1717003;1717041
00000080;1717461;1717499
00000080;1717919;1717957
00000080;1718377;1718415
00000080;1718835;1718873
00000080;1719293;1719331
00000080;1719751;1719789
00000080;1720209;1720247
00000080;1720667;1720705
00000080;1721125;1721163
00000080;1721583;1721621
00000080;1722041;1722079
00000080;1722499;1722537
00000080;1722957;1722995
00000080;1723415;1723453
00000080;1723873;1723911
00000080;1724331;1724369
00000080;1724790;1724827
00000080;1725249;1725285
00000080;1725708;1725743
00000080;1726167;1726201
00000080;1726626;1726659
00000080;1727085;1727117
00000080;1727544;1727575
00000080;1728003;1728033
00000080;1728462;1728491
00000080;1728921;1728949
00000080;1729380;1729407
00000080;1729839;1729865
00000080;1730298;1730323
00000080;1730757;1730781
00000080;1731216;1731239
00000080;1731675;1731697
00000080;1732133;1732155
00000080;1732595;1732613
00000080;1733053;1733071
00000080;1733511;1733529
00000080;1733969;1733987
00000080;1734427;1734445
00000080;1734885;1734903
00000080;1735343;1735361
00000080;1735801;1735819
00000080;1736259;1736277
00000080;1736717;1736735
00000080;1737175;1737193
00000080;1737633;1737651
00000080;1738091;1738109
00000080;1738549;1738567
00000080;1739007;1739025
00000080;1739465;1739483
00000080;1739923;1739941
00000080;1740381;1740399
00000080;1740839;1740857
00000080;1741297;1741315
00000080;1741755;1741773
00000080;1742213;1742231
00000080;1742671;1742689
00000080;1743129;1743147
00000080;1743587;1743605
00000080;1744045;1744063
00000080;1744503;1744521
00000080;1744961;1744979
00000080;1745419;1745437
00000080;1745877;1745895
00000080;1746335;1746353
00000080;1746793;1746811
00000080;1747251;1747269
00000080;1747709;1747727
00000080;1748167;1748185
00000080;1748625;1748643
00000080;1749083;1749101
00000080;1749541;1749559
00000080;1749999;1750017
00000080;1750457;1750475
00000080;1750915;1750933
00000080;1751373;1751391
00000080;1751831;1751849
00000080;1752289;1752307
00000080;1752747;1752765
00000080;1753205;1753223
00000080;1753663;1753681
00000080;1754121;1754139
00000080;1754579;1754597
00000080;1755037;1755055
00000080;1755495;1755513
00000080;1755953;1755971
00000080;1756411;1756429
00000080;1756868;1756887
00000080;1757325;1757345
00000080;1757782;1757803
00000080;1758239;1758261
00000080;1758696;1758719
00000080;1759153;1759177
00000080;1759610;1759635
00000080;1760067;1760093
00000080;1760524;1760551
00000080;1760981;1761009
00000080;1761438;1761467
00000080;1761895;1761925
00000080;1762352;1762383
00000080;1762809;1762841
00000080;1763266;1763299
00000080;1763723;1763757
00000080;1764180;1764215
00000080;1764637;1764673
00000080;1765094;1765131
00000080;1765551;1765589
00000080;1766009;1766047
00000080;1766467;1766505
00000080;1766925;1766963
00000080;1767383;1767421
00000080;1767841;1767879
00000080;1768299;1768337
00000080;1768757;1768795
00000080;1769215;1769253
00000080;1769673;1769711
00000080;1770131;1770169
00000080;1770589;1770627
00000080;1771047;1771085
00000080;1771505;1771543
00000080;1771963;1772001
00000080;1772421;1772459
00000080;1772879;1772917
00000080;1773337;1773375
00000080;1773795;1773833
00000080;1774253;1774291
00000080;1774711;1774749
00000080;1775169;1775207
00000080;1775627;1775665
00000080;1776085;1776123
00000080;1776543;1776581
00000080;1777001;1777039
00000080;1777459;1777497
00000080;1777917;1777955
00000080;1778375;1778413
00000080;1778833;1778871
00000080;1779291;1779329
00000080;1779749;1779787
00000080;1780207;1780245
00000080;1780666;1780703
00000080;1781125;1781161
00000080;1781584;1781619
00000080;1782043;1782077
00000080;1782502;1782535
00000080;1782961;1782993
00000080;1783420;1783451
00000080;1783879;1783909
00000080;1784338;1784367
00000080;1784797;1784825
00000080;1785256;1785283
00000080;1785715;1785741
00000080;1786174;1786199
00000080;1786633;1786657
00000080;1787092;1787115
00000080;1787551;1787573
00000080;1788010;-1
04000000;18897;19000
04000000;19354;19458
04000000;19811;19916
04000000;20268;20374
04000000;20725;20832
04000000;21182;21290
04000000;21640;21747
04000000;22098;22204
04000000;22556;22661
04000000;23014;23118
04000000;23472;23575
04000000;23930;24032
04000000;75230;75333
04000000;75687;75791
04000000;76144;76249
04000000;76601;76707
04000000;77058;77165
04000000;77516;77622
04000000;77974;78079
04000000;78432;78536
04000000;78890;78993
04000000;79348;79450
04000000;131564;131666
04000000;132021;132124
04000000;132478;132582
04000000;132935;133040
04000000;133393;133497
04000000;133851;133954
04000000;134309;134411
04000000;134767;134868
04000000;187898;187999
04000000;188355;188457
04000000;188812;188915
04000000;189270;189372
04000000;189728;189829
04000000;190186;190286
04000000;244232;244332
04000000;244689;244790
04000000;245147;245247
04000000;245605;245704
04000000;300566;300665
04000000;301024;301122
00200000;781687;781713
00200000;782145;782171
00200000;837105;837131
00200000;837562;837590
00200000;838020;838048
00200000;892523;892549
00200000;892980;893008
00200000;893437;893519
00200000;893895;893977
00200000;947941;947967
00200000;948398;948426
00200000;948855;948937
00200000;949312;949396
00200000;949770;949854
00200000;1003359;1003385
00200000;1003816;1003844
00200000;1004273;1004355
00200000;1004730;1004814
00200000;1005187;1005273
00200000;1005645;1005731
00200000;1058777;1058803
00200000;1059234;1059262
00200000;1059691;1059773
00200000;1060148;1060232
00200000;1060605;1060691
00200000;1061062;1061150
00200000;1061520;1061608
00200000;1114195;1114221
00200000;1114652;1114680
00200000;1115109;1115191
00200000;1115566;1115650
00200000;1116023;1116109
00200000;1116480;1116568
00200000;1116937;1117027
00200000;1117395;1117485
00200000;1169613;1169639
00200000;1170070;1170098
00200000;1170527;1170609
00200000;1170984;1171068
00200000;1171441;1171527
00200000;1171898;1171986
00200000;1172355;1172445
00200000;1172812;1172904
00200000;1173270;1173362
00200000;1225031;1225057
00200000;1225488;1225516
00200000;1225945;1226027
00200000;1226402;1226486
00200000;1226859;1226945
00200000;1227316;1227404
00200000;1227773;1227863
00200000;1228230;1228322
00200000;1228687;1228781
00200000;1229145;1229239
00200000;1280449;1280475
00200000;1280906;1280934
00200000;1281363;1281445
00200000;1281820;1281904
00200000;1282277;1282363
00200000;1282734;1282822
00200000;1283191;1283281
00200000;1283648;1283740
00200000;1284105;1284199
00200000;1284562;1284658
00200000;1285020;1285116
00200000;1335867;1335893
00200000;1336324;1336352
00200000;1336781;1336863
00200000;1337238;1337322
00200000;1337695;1337781
00200000;1338152;1338240
00200000;1338609;1338699
00200000;1339066;1339158
00200000;1339523;1339617
00200000;1339980;1340076
00200000;1340437;1340535
00200000;1340895;1340993
00200000;1391285;1391311
00200000;1391742;1391770
00200000;1392199;1392281
00200000;1392656;1392740
00200000;1393113;1393199
00200000;1393570;1393658
00200000;1394027;1394117
00200000;1394484;1394576
00200000;1394941;1395035
00200000;1395398;1395494
00200000;1395855;1395953
00200000;1396312;1396412
00200000;1396770;1396870
00200000;1446703;1446729
00200000;1447160;1447188
00200000;1447617;1447699
00200000;1448074;1448158
00200000;1448531;1448617
00200000;1448988;1449076
00200000;1449445;1449535
00200000;1449902;1449994
00200000;1450359;1450453
00200000;1450816;1450912
00200000;1451273;1451371
00200000;1451730;1451830
00200000;1452187;1452289
00200000;1452645;1452747
